,ID,净利润
176,5979042,0.2953793898759189
177,5979043,0.3711249439758841
178,5979045,0.1856954302212939
179,5979047,0.11998381834005652
180,5979053,0.2108584964046116
181,5979060,0.07534828037212998
182,5979064,0.44380369495726285
183,5979067,0.32592169841495194
184,5979069,0.09638240267635846
185,5979071,0.23829438425941174
186,5979074,0.0977945816342137
187,5979077,0.1116700677991894
188,5979086,0.2424011106463871
189,5979092,0.30533227897172777
190,5979098,0.30565978955806405
191,5979102,0.30414066478088353
192,5979103,0.23690348208405398
193,5979120,0.08828967261705434
194,5979130,0.6116844645707752
195,5979133,0.2445295976258738
196,5979142,0.17974688993761082
197,5979152,0.1483176340449105
198,5979155,0.2011524060896691
199,5979165,0.2756650985757375
200,5979169,0.26513231008773624
201,5979172,0.20886183013279466
202,5979175,0.25345494522626083
203,5979179,0.16287685247897812
204,5979180,0.41246135350679203
205,5979181,0.3116389035096436
206,5979183,0.18125319082929767
207,5979184,0.26912195591175914
208,5979190,0.45699013029652746
209,5979193,0.172134053414832
210,5979203,0.2217599714104867
211,5979204,0.27366036065032434
212,5979221,0.5584752335649948
213,5979225,0.29993443939108955
214,5979228,0.29293400395189395
215,5979232,0.1986625206410066
216,5979235,0.5980142458262011
217,5979236,0.21741086587941902
218,5979241,0.14818149134322506
219,5979267,0.08354670438073665
220,5979268,0.18518757134560523
221,5979271,0.23811981579126856
222,5979272,0.18410549686477473
223,5979290,0.09890827092897736
224,5979293,0.2702485483323477
225,5979313,0.2764969323930271
226,5979315,0.12752038931740345
227,5979323,0.34147604968321343
228,5979342,0.11836344183133717
229,5979348,0.23386354637966664
230,5979349,0.16033182697962844
231,5979350,0.22723945886601796
232,5979359,0.27673366691770956
233,5979364,0.43658321871390643
234,5979367,0.1201647771056493
235,5979368,0.33118916060670583
236,5979369,0.23658105074056432
237,5979385,0.4679413130206876
238,5979389,0.3461372234565546
239,5979390,0.11866495036799429
240,5979394,0.2811998082542769
241,5979397,0.34225209614826557
242,5979412,0.24160298715278652
243,5979416,0.20421665202240977
244,5979420,0.3681170072776708
245,5979426,0.09811962584774127
246,5979428,0.4808195775406299
247,5979430,0.13055224991209793
248,5979431,0.2497715211621692
249,5979432,0.16746082841960797
250,5979443,0.2096650760638009
251,5979446,0.20776876008276637
252,5979456,0.2838306461510196
253,5979459,0.32629272564998735
254,5979462,0.293073605111743
255,5979463,0.3945899540358889
256,5979464,0.2901301602220547
257,5979475,0.18011100126995894
258,5979480,0.18364622029774277
259,5979483,0.12907958934128874
260,5979493,0.30269269824751427
261,5979503,0.127636185445889
262,5979506,0.31799384483215115
263,5979509,0.37432153245767624
264,5979514,0.31903183422431797
265,5979528,0.29747858372385544
266,5979537,0.0930459815797842
267,5979544,0.2755023186521449
268,5979547,0.12375833182691473
269,5979549,0.10429898369384137
270,5979551,0.4558325409749188
271,5979562,0.18346722916732974
272,5979572,0.2699284437572305
273,5979575,0.40483008307834034
274,5979576,0.1755127786501124
275,5979578,0.20565488664655482
276,5979579,0.3320535391030164
277,5979586,0.27303238866787194
278,5979590,0.1493221912614055
279,5979593,0.2388607123409281
280,5979597,0.11715027216680576
281,5979598,0.0971822580845316
282,5979602,0.21572601688578022
283,5979604,0.07606816548449628
284,5979613,0.27038024991131226
285,5979622,0.5013738541924901
286,5979630,0.5740376251103153
287,5979636,0.2259445531766144
288,5979647,0.28528146397923676
289,5979648,0.12773223050419402
290,5979652,0.24081748938064104
291,5979658,0.13942071547033533
292,5979659,0.4017465650332922
293,5979668,0.11392009441331875
294,5979672,0.14406103886273092
295,5979673,0.34962922978414906
296,5979674,0.47120573367812413
297,5979678,0.28886075020445046
298,5979679,0.20398264456556545
299,5979684,0.12284967505083562
300,5979690,0.4414648024754275
301,5979691,0.2912570054902155
302,5979693,0.12117798732680601
303,5979706,0.100063455865419
304,5979724,0.2915741935532606
305,5979727,0.24100468579571482
306,5979729,0.11566355271365729
307,5979730,0.45272169582810723
308,5979731,0.4532139127833542
309,5979733,0.18378495799640585
310,5979734,0.4169955635656867
311,5979744,0.4803959799774466
312,5979753,0.48808504937593583
313,5979757,0.2616508838581144
314,5979758,0.24322439106145852
315,5979759,0.2678933395571975
316,5979760,0.3457908292340893
317,5979761,0.4039158747457985
318,5979763,0.22925387144644357
319,5979765,0.1085273325339428
320,5979767,0.2669840269433025
321,5979772,0.11014067399530726
322,5979790,0.22186596936958383
323,5979797,0.15244000218096243
324,5979805,0.234191798916931
325,5979806,0.21721585540079447
326,5979812,0.22041860511024067
327,5979813,0.3235264384969071
328,5979816,0.19456042404860413
329,5979822,0.31242378627511225
330,5979825,0.40964409713391325
331,5979829,0.18739653336937528
332,5979830,0.20490803792499654
333,5979838,0.5818715790174399
334,5979840,0.4364489948744146
335,5979842,0.4021335866231192
336,5979846,0.16120644107370918
337,5979855,0.08990705565479436
338,5979857,0.4393078772303951
339,5979860,0.09053182609700863
340,5979864,0.3551714082202615
341,5979868,0.12254876387901982
342,5979871,0.19002760962116294
343,5979892,0.4322300410193418
344,5979897,0.22187172321866608
345,5979899,0.1129002962499749
346,5979900,0.21536794524550978
347,5979901,0.34497301738861574
348,5979905,0.46119436440294626
349,5979919,0.2877295463597098
350,5979926,0.33983669394368987
351,5979934,0.06499022518969982
352,5979938,0.32386363942609336
353,5979942,0.25724194431912417
354,5979945,0.04274777045168323
355,5979947,0.4308016102761918
356,5979959,0.10076189688470504
357,5979964,0.1552561319205952
358,5979976,0.41081040770100513
359,5979981,0.18058937238106915
360,5979982,0.5308752529836545
361,5979989,0.09758987524284392
362,5979991,0.3717273438463434
363,5979998,0.3634474190801146
364,5980015,0.1650330090055017
365,5980018,0.2769238607832807
366,5980023,0.14307789537870338
367,5980025,0.62460241869521
368,5980027,0.13233785354859698
369,5980031,0.07442860423996515
370,5980038,0.32358734363428654
371,5980039,0.34515875539362284
372,5980040,0.40111500612581663
373,5980041,0.4359398826729986
374,5980049,0.30096082239156036
375,5980058,0.23671228301532377
376,5980059,0.29106227980000293
377,5980060,0.17217532198151994
378,5980061,0.14398342347901744
379,5980073,0.4043578358604289
380,5980080,0.1283406578030354
381,5980082,0.44235269262235016
382,5980088,0.4997780900596016
383,5980091,0.25857910149707486
384,5980096,0.36245245633347944
385,5980113,0.26963277889651177
386,5980117,0.3204152715325643
387,5980125,0.3970972919980477
388,5980128,0.21833499906133866
389,5980145,0.22058370720409567
390,5980160,0.30073325945842844
391,5980161,0.3850223345076249
392,5980171,0.3836935369756066
393,5980184,0.3558410940111592
394,5980185,0.31729220740401226
395,5980197,0.25229741536663364
396,5980210,0.07821671390743587
397,5980214,0.350586937349919
398,5980217,0.4678889492043034
399,5980221,0.1460627647876749
400,5980229,0.40784473909647645
401,5980247,0.2285875534989769
402,5980259,0.15235086946994356
403,5980263,0.25029275548007035
404,5980273,0.12031266216950764
405,5980274,0.18996892110486002
406,5980281,0.15345382057168233
407,5980304,0.2259211347077684
408,5980307,0.21612900117036263
409,5980309,0.14760506478599436
410,5980315,0.2503617430759256
411,5980318,0.18116123414723903
412,5980325,0.2918850285289901
413,5980328,0.4056898292733746
414,5980335,0.1719656175905807
415,5980347,0.316496965149738
416,5980351,0.04142757959532838
417,5980377,0.15247458978805611
418,5980379,0.1653996126313762
419,5980386,0.32195510390590243
420,5980387,0.3545021900756624
421,5980402,0.392940651571555
422,5980406,0.19461760481418464
423,5980409,0.41280420745347274
424,5980416,0.3803471258629122
425,5980418,0.1914910154111018
426,5980428,0.5556128661552308
427,5980431,0.34467402734676694
428,5980438,0.49402549049010835
429,5980442,0.25781831425031143
430,5980443,0.614963934794072
431,5980448,0.19950489771641355
432,5980449,0.30462852299685356
433,5980454,0.13434600482321124
434,5980457,0.08082187777652645
435,5980486,0.13425340097354335
436,5980489,0.1380084743611594
437,5980496,0.25936749362368816
438,5980497,0.2622852360534621
439,5980507,0.3214122149532907
440,5980518,0.23730132268724646
441,5980529,0.20768308756296514
442,5980541,0.367390617608245
443,5980556,0.06524593510218227
444,5980566,0.16887638978829161
445,5980569,0.5035263877968342
446,5980570,0.2551679312268024
447,5980584,0.2765617894493247
448,5980585,0.19330894619145786
449,5980589,0.3329206995770525
450,5980590,0.2058074812823894
451,5980592,0.18907300194945312
452,5980594,0.3297482804222073
453,5980603,0.19717445446749582
454,5980611,0.16194108350769296
455,5980621,0.2625082158035364
456,5980632,0.31125488247360095
457,5980633,0.19522072604196852
458,5980651,0.22032405293918006
459,5980657,0.2436169758046574
460,5980676,0.15490705850622138
461,5980678,0.18932509176598455
462,5980686,0.289087952357316
463,5980699,0.2908482454784718
464,5980700,0.22689937394033483
465,5980713,0.29312879867805275
466,5980715,0.0848996904533821
467,5980723,0.17742578181980928
468,5980724,0.5055692187387422
469,5980725,0.41348171544427603
470,5980728,0.36478780906584274
471,5980730,0.1204466025645473
472,5980732,0.10894237765241162
473,5980736,0.3313359779270092
474,5980740,0.326382565213453
475,5980753,0.2856138380747584
476,5980757,0.10911910177446432
477,5980763,0.22073093196797075
478,5980773,0.14723616273074297
479,5980780,0.18284529255274307
480,5980782,0.1341633621610514
481,5980788,0.22225866444212708
482,5980789,0.5407437723796448
483,5980793,0.21985938723722878
484,5980799,0.09937977041442313
485,5980804,0.3112321937530002
486,5980805,0.2595574802528921
487,5980811,0.12564549364910776
488,5980813,0.2642476253182383
489,5980817,0.3019177408265837
490,5980835,0.32516227265972764
491,5980836,0.4497588714575919
492,5980838,0.298547346628555
493,5980839,0.4680307333011034
494,5980850,0.21393412935664635
495,5980866,0.19261481024932806
496,5980888,0.15719680675114392
497,5980895,0.17556957716190644
498,5980920,0.18093314135118319
499,5980926,0.20744135268514974
500,5980929,0.09023867010093196
501,5980930,0.37226882953449636
502,5980931,0.25255106938200844
503,5980935,0.19902605531245562
504,5980941,0.3265965981031102
505,5980942,0.24516353739662475
506,5980965,0.2706534205596398
507,5980973,0.11802494846287669
508,5980988,0.3546592969804977
509,5980993,0.17279190458414664
510,5980995,0.2754920643603709
511,5980998,0.2216940714584833
512,5980999,0.24492137184582008
513,5981000,0.40493670405316723
514,5981009,0.0262935998292708
515,5981010,0.3251049387361384
516,5981024,0.46049061541357955
517,5981026,0.25897502610601547
518,5981028,0.4799783147642849
519,5981032,0.5481624983978276
520,5981033,0.32589364514309804
521,5981035,0.43593101420276975
522,5981038,0.45876459495364114
523,5981039,0.26493797763904053
524,5981047,0.1044858565593906
525,5981056,0.19486374260752942
526,5981061,0.21815579912708716
527,5981062,0.15339996877641707
528,5981071,0.30015651173499647
529,5981084,0.38676732282588366
530,5981087,0.37946004466981004
531,5981088,0.2051181201925779
532,5981094,0.25144314791578165
533,5981101,0.22930750388777427
534,5981104,0.04876894446606744
535,5981105,0.09820470930464975
536,5981108,0.3094379665833347
537,5981110,0.2755655831698121
538,5981115,0.48422327952033445
539,5981121,0.10328533758812289
540,5981122,0.3766657683847059
541,5981131,0.33812749999865743
542,5981134,0.2032806961299344
543,5981135,0.4707492155037836
544,5981137,0.1522268406645241
545,5981139,0.06537290119261147
546,5981141,0.19155748476318435
547,5981153,0.21610059966399264
548,5981155,0.16451419920853166
549,5981158,0.18726145570470304
550,5981163,0.07007554883457592
551,5981167,0.40424974581561995
552,5981176,0.24427898137044923
553,5981177,0.5407274815990427
554,5981182,0.5744824092577651
555,5981186,0.35581580102131843
556,5981190,0.12020413818608985
557,5981195,0.5204667654210398
558,5981197,0.1541304721703235
559,5981202,0.2619107018920743
560,5981210,0.20357260979408195
561,5981211,0.4009103046308405
562,5981217,0.23921807428127648
563,5981219,0.28960108733558987
564,5981222,0.11347073944777793
565,5981235,0.3388215778899631
566,5981237,0.12526381126649638
567,5981238,0.26665203994375575
568,5981240,0.30051496932341076
569,5981241,0.36142830851539365
570,5981245,0.31842190965712236
571,5981249,0.4474600394513526
572,5981255,0.24701781416718535
573,5981258,0.3147995978522121
574,5981267,0.45176142884196185
575,5981269,0.253513994192698
576,5981280,0.39313800681268873
577,5981287,0.12618855114226246
578,5981293,0.07650865663101379
579,5981304,0.4126138321127914
580,5981305,0.3366510956501433
581,5981308,0.5287148052934965
582,5981309,0.09842755334823701
583,5981310,0.14279392901364993
584,5981315,0.27127995209846667
585,5981317,0.1648780862948896
586,5981322,0.5254206108684678
587,5981325,0.31615498537585357
588,5981327,0.14793981514149737
589,5981328,0.36647558377702644
590,5981330,0.3948454015486606
591,5981342,0.27324695605797
592,5981344,0.27741029921027693
593,5981345,0.47531251953565645
594,5981346,0.4627053911033146
595,5981351,0.2922748143235974
596,5981355,0.2085775642252272
597,5981362,0.27844066439501297
598,5981366,0.15101600036856908
599,5981386,0.024539589627172273
600,5981387,0.4437950245528531
601,5981388,0.23834629766592808
602,5981390,0.2662100743738608
603,5981391,0.31093711183572037
604,5981394,0.37665702446735977
605,5981400,0.2619881687720008
606,5981409,0.23972624625016606
607,5981411,0.5481027972992842
608,5981415,0.38723346460205565
609,5981416,0.5264686587130496
610,5981424,0.16223171242826798
611,5981427,0.14798964710955673
612,5981430,0.39846223527184244
613,5981440,0.26917172859927624
614,5981441,0.2925973761702969
615,5981444,0.1434314389861395
616,5981454,0.4248859157543498
617,5981456,0.29787784175899595
618,5981459,0.11148954976085541
619,5981465,0.18810530603268788
620,5981469,0.12099143216485302
621,5981472,0.3772007437798289
622,5981473,0.42110369235133627
623,5981475,0.2225979576307483
624,5981477,0.2079245383301946
625,5981479,0.07092678993014746
626,5981484,0.16051828141628804
627,5981490,0.1529864137362811
628,5981495,0.1934995106605497
629,5981505,0.446515030857869
630,5981510,0.12067917099498857
631,5981513,0.18653182942194688
632,5981525,0.2870669815673435
633,5981526,0.5199315008018363
634,5981543,0.24937042890687863
635,5981545,0.3515080153733806
636,5981547,0.3414656817713909
637,5981552,0.0463916961374067
638,5981553,0.23478939758273626
639,5981554,0.17929154014451468
640,5981566,0.2854401739826306
641,5981572,0.3843554209326791
642,5981574,0.19688616848802934
643,5981587,0.24357464500785525
644,5981590,0.21823091503855085
645,5981598,0.07593630668643866
646,5981624,0.3490389241359095
647,5981627,0.27865065652800336
648,5981630,0.17591472521702392
649,5981632,0.3235433124410054
650,5981634,0.2824372901958678
651,5981636,0.2369616601789001
652,5981638,0.26802589785941383
653,5981639,0.2573351099680599
654,5981648,0.20232160258036275
655,5981650,0.10609083310399163
656,5981665,0.17964759078194964
657,5981666,0.2737056115199795
658,5981670,0.134947090168344
659,5981672,0.3703988623475364
660,5981673,0.2260766021766799
661,5981683,0.34643808866400205
662,5981685,0.26815755416797804
663,5981692,0.6170232032423678
664,5981700,0.3189796455215978
665,5981709,0.47517725348806783
666,5981720,0.4655953740885357
667,5981723,0.2731263115526734
668,5981745,0.06695800096639971
669,5981747,0.4067467671963806
670,5981752,0.2388481495776433
671,5981754,0.28775360809616524
672,5981757,0.1848944345299812
673,5981769,0.3145770754415538
674,5981777,0.2763943745968447
675,5981781,0.2873364264945408
676,5981784,0.1961522717253675
677,5981788,0.2619625285043643
678,5981813,0.17060025703107118
679,5981817,0.18843986503734292
680,5981820,0.4451169352929333
681,5981824,0.3306425053383694
682,5981829,0.15956781574317677
683,5981832,0.15124546757263654
684,5981844,0.22271695471802944
685,5981852,0.07529141199878993
686,5981856,0.21977908952469533
687,5981857,0.18091385560931794
688,5981858,0.12226753521767436
689,5981859,0.3022959563837701
690,5981868,0.6025758441878211
691,5981872,0.19829414102240417
692,5981875,0.3349007082977938
693,5981889,0.27821387970345124
694,5981899,0.18067656203664711
695,5981918,0.11835764487721742
696,5981935,0.1953145022730175
697,5981936,0.06070496750179381
698,5981937,0.15209344125607324
699,5981940,0.10194226009070947
700,5981943,0.19369721351648156
701,5981947,0.20542316037284095
702,5981960,0.0881362416088993
703,5981961,0.5722096439984073
704,5981965,0.49717615847035224
705,5981968,0.5198418011603329
706,5981971,0.4031463822665471
707,5981976,0.30374063260951334
708,5981986,0.3430792673813593
709,5981989,0.24100553728791227
710,5982003,0.25419356263297505
711,5982008,0.26959678517958907
712,5982009,0.4207235950404224
713,5982012,0.2619920574883194
714,5982014,0.09707269067540467
715,5982015,0.3464633682905786
716,5982019,0.253572184383957
717,5982029,0.14141206956889255
718,5982031,0.09836487044114843
719,5982033,0.31956669690739614
720,5982034,0.6573213929909504
721,5982036,0.43835093900143224
722,5982041,0.07261705203176783
723,5982042,0.1805722246340834
724,5982052,0.2556559054284656
725,5982054,0.3128540722872147
726,5982064,0.16156336411752006
727,5982070,0.21860412515230676
728,5982078,0.18191127825301148
729,5982082,0.425165032584853
730,5982086,0.24869183797665273
731,5982095,0.434239043066617
732,5982101,0.15383954363390645
733,5982107,0.6510381245974921
734,5982111,0.26095398493259725
735,5982114,0.1479789166239014
736,5982115,0.43653683153258466
737,5982123,0.4863040270806955
738,5982124,0.26225105567574936
739,5982131,0.22728824573070514
740,5982143,0.06934484992847534
741,5982144,0.17481463750600473
742,5982156,0.5676420214009853
743,5982162,0.29702671113653356
744,5982163,0.3613206634872777
745,5982168,0.23376268808382594
746,5982174,0.20104765596225324
747,5982182,0.1499180848665665
748,5982183,0.2731858165274368
749,5982189,0.30286735230923195
750,5982195,0.21715524864343572
751,5982198,0.08194334645733234
752,5982200,0.2350048750927482
753,5982204,0.37594105291461377
754,5982225,0.609361331250386
755,5982237,0.17246122843835815
756,5982239,0.2700914478596837
757,5982243,0.5582528356296214
758,5982246,0.10709089901316263
759,5982247,0.05497724527494913
760,5982251,0.201957444448326
761,5982253,0.24777808392598663
762,5982259,0.17242908687372788
763,5982273,0.3352018060158701
764,5982275,0.29477664210693133
765,5982293,0.259907933146776
766,5982295,0.35909812355160986
767,5982296,0.26656271584783725
768,5982298,0.22932188419949148
769,5982302,0.10323582757945841
770,5982303,0.15417258581205623
771,5982308,0.365266108852242
772,5982309,0.08363193329770569
773,5982311,0.31113292993617
774,5982315,0.20295528821538336
775,5982325,0.39572054849911115
776,5982326,0.29678506070277266
777,5982327,0.4399283621818192
778,5982331,0.27136706870990573
779,5982352,0.39857194400608464
780,5982364,0.41179929453272457
781,5982365,0.2660197818697983
782,5982366,0.21075454835924978
783,5982370,0.12831599459029774
784,5982371,0.3359463602071865
785,5982373,0.2794916602295131
786,5982375,0.05767789178205346
787,5982379,0.40813620762438857
788,5982380,0.3094325228858438
789,5982384,0.21643305178336725
790,5982388,0.17718419090460666
791,5982391,0.3390196796147515
792,5982393,0.19155409587875158
793,5982395,0.09255078672304698
794,5982398,0.1534332848751117
795,5982399,0.2794987869604492
796,5982406,0.20794192714858553
797,5982407,0.267639001267945
798,5982414,0.411221736373829
799,5982426,0.40004169841740206
800,5982433,0.34252222775703584
801,5982439,0.36466156372355923
802,5982443,0.059852200735177954
803,5982444,0.04664215314807134
804,5982445,0.18682248696761375
805,5982449,0.2867225469738173
806,5982452,0.09954220586279174
807,5982457,0.5461331704672363
808,5982461,0.2427314838364858
809,5982466,0.5068935806251795
810,5982472,0.30465914261144256
811,5982475,0.12097142455465754
812,5982483,0.24248568909245832
813,5982490,0.18888427711273822
814,5982498,0.1508441483572775
815,5982499,0.35023567624341156
816,5982500,0.15031317732459099
817,5982520,0.15502535812250642
818,5982521,0.45396503173380975
819,5982523,0.1935028442673701
820,5982527,0.32283601951768887
821,5982535,0.3677565352932021
822,5982536,0.18444531809992906
823,5982545,0.2025310046600774
824,5982561,0.1703738028995499
825,5982562,0.46349942207764305
826,5982565,0.24222649808364205
827,5982569,0.29536333283342
828,5982575,0.4389823671033619
829,5982580,0.3061941780765941
830,5982594,0.30877925822631164
831,5982616,0.36873903097265903
832,5982619,0.30934333982617823
833,5982624,0.29416932107990634
834,5982636,0.4197101452649668
835,5982638,0.5394350397650449
836,5982639,0.42665512718576615
837,5982642,0.2591001708420487
838,5982655,0.1491754934075114
839,5982660,0.33555480025156803
840,5982661,0.3784906593270827
841,5982668,0.2814066719892842
842,5982671,0.26438800676158875
843,5982676,0.16395803732856104
844,5982677,0.42730538090135445
845,5982682,0.2684971584489295
846,5982684,0.4863437654205243
847,5982695,0.078308090801913
848,5982697,0.16098568216563164
849,5982699,0.23662823994722462
850,5982702,0.22266940729095056
851,5982705,0.26065625980916923
852,5982706,0.1572120661995831
853,5982709,0.22145224241887299
854,5982710,0.22595412137024884
855,5982721,0.29975166139068443
856,5982734,0.4688519222649194
857,5982737,0.29782322092070873
858,5982747,0.3834600128275038
859,5982750,0.33788908037694637
860,5982752,0.20095905763700114
861,5982758,0.08002088758818882
862,5982762,0.11163324870343977
863,5982770,0.10867134709178188
864,5982771,0.299575818136988
865,5982772,0.07991851194938132
866,5982779,0.2946061807446675
867,5982782,0.408222514325926
868,5982791,0.2636772730313953
869,5982802,0.10001591572976297
870,5982807,0.1216894111789776
871,5982809,0.2821378839757764
872,5982814,0.4461103624495282
873,5982815,0.12720106451765678
874,5982816,0.1341646056563578
875,5982824,0.27161699678171314
876,5982825,0.259915249128665
877,5982829,0.3617681356265734
878,5982836,0.30480460555248867
879,5982839,0.5838293652338301
880,5982843,0.3713965473233923
881,5982854,0.09790694466200346
882,5982861,0.5617701947955023
883,5982865,0.1895709695992875
884,5982870,0.3134839545334914
885,5982878,0.5488298996104349
886,5982880,0.3307288056586988
887,5982884,0.2963285739057717
888,5982899,0.287954860141903
889,5982909,0.1896970094907903
890,5982914,0.469649832480928
891,5982935,0.19266534538299146
892,5982949,0.5053651697386418
893,5982955,0.29254157158396504
894,5982963,0.4910873932100991
895,5982970,0.2454954002563034
896,5982972,0.488141637553586
897,5982976,0.18389335891489927
898,5982989,0.1944268757984664
899,5982990,0.33094731309471287
900,5982991,0.15812127821253308
901,5982998,0.3719469560728354
902,5982999,0.14786650871959506
903,5983002,0.19726070768596096
904,5983011,0.2176553825636411
905,5983013,0.16696958445831972
906,5983016,0.29677985026350434
907,5983018,0.24765592816663937
908,5983019,0.49224023323112015
909,5983033,0.23177761559489116
910,5983044,0.3534144249357267
911,5983053,0.2294680708162453
912,5983055,0.5078891353019637
913,5983058,0.4770093336538488
914,5983061,0.2748874739626313
915,5983064,0.4278040519364695
916,5983068,0.25114200388879543
917,5983069,0.24068587576170075
918,5983073,0.49049806696999
919,5983081,0.2281901206694666
920,5983085,0.5147012818204821
921,5983087,0.46374913311922705
922,5983091,0.42367175769321813
923,5983092,0.18977138862804172
924,5983094,0.49677126559174556
925,5983099,0.28877300553858376
926,5983107,0.2749639619646972
927,5983108,0.2271286492730974
928,5983113,0.474989797599692
929,5983123,0.48995014368474354
930,5983131,0.09805255704220935
931,5983136,0.32858840599407274
932,5983138,0.1465238971090552
933,5983149,0.18542604304272614
934,5983155,0.20378930512932386
