,ID,净利润2
152,5978884,0.06767003860421765
153,5978886,0.2920240793505586
154,5978894,0.20331971514528988
155,5978913,0.24063495897104387
156,5978921,0.21935392262311573
157,5978928,0.08619205321662544
158,5978929,0.024187690555418064
159,5978932,0.0018433054012641228
160,5978957,0.039093962154172365
161,5978969,0.23401909052387695
162,5978976,0.22514905678005098
163,5978987,0.05258812457309433
164,5978997,0.05400892156966073
165,5979000,0.10412691642689112
166,5979007,0.07134186825920573
167,5979012,0.2496840413981534
168,5979014,0.021749736639923196
169,5979017,0.14059003414016916
170,5979018,0.23698961672223645
171,5979021,0.10607667634676776
172,5979022,0.2112367612715494
173,5979031,0.14723916156807348
174,5979033,0.24631265400290756
175,5979039,0.09923744414996558
176,5979042,0.12998724126981723
177,5979043,0.32797177987264603
178,5979045,0.09815043531258852
179,5979047,0.0419758663762408
180,5979053,0.06476825964341944
181,5979060,0.0032702552678771433
182,5979064,0.2542684073535311
183,5979067,0.17265138529661864
184,5979069,0.052049293278416064
185,5979071,0.08764036195175529
186,5979074,0.01886335742932687
187,5979077,0.04384771252690521
188,5979086,0.1645283888892172
189,5979092,0.1680968192038766
190,5979098,0.1652671243261646
191,5979102,0.18362799289425485
192,5979103,0.041044411566458855
193,5979120,0.05657217920961897
194,5979130,0.30869458293784285
195,5979133,0.08402404284891925
196,5979142,0.10553361887977629
197,5979152,0.04601372998558387
198,5979155,0.16054218422646235
199,5979165,0.2905416584548735
200,5979169,0.157369559454373
201,5979172,0.07061074234077469
202,5979175,0.0735870658617924
203,5979179,0.037239393164062384
204,5979180,0.22322099514526997
205,5979181,0.16253278715787467
206,5979183,0.06816974469935187
207,5979184,0.17881622529710314
208,5979190,0.3252041704813601
209,5979193,0.05368994761273448
210,5979203,0.03429605342489788
211,5979204,0.1452225017566643
212,5979221,0.2889818737001859
213,5979225,0.15617164023106456
214,5979228,0.16677749574485706
215,5979232,0.09620209420615634
216,5979235,0.5425849623876937
217,5979236,0.06874421280425216
218,5979241,0.07997983998110639
219,5979267,0.031478200015117336
220,5979268,0.016323125290744846
221,5979271,0.12469733632858981
222,5979272,0.08649862753715051
223,5979290,0.05020950175419191
224,5979293,0.10961966439689301
225,5979313,0.16672627847126373
226,5979315,0.0668498906550282
227,5979323,0.09873595213979436
228,5979342,0.02576929666088139
229,5979348,0.06767288111325698
230,5979349,0.026551838486787934
231,5979350,0.09895075103652735
232,5979359,0.1887721282509447
233,5979364,0.17947300539104524
234,5979367,0.029252222707173033
235,5979368,0.19166883343301747
236,5979369,0.08972687646831577
237,5979385,0.3455539042545586
238,5979389,0.2715962936084576
239,5979390,0.010574671987882995
240,5979394,0.13440726790475177
241,5979397,0.1605418182235178
242,5979412,0.07594962950240675
243,5979416,0.03939454719021065
244,5979420,0.25603826262360335
245,5979426,0.02928748006849523
246,5979428,0.3806592771425898
247,5979430,0.07020509889855327
248,5979431,0.07554248132483088
249,5979432,0.04141653217956642
250,5979443,0.08224944327038511
251,5979446,0.09065454877237893
252,5979456,0.11671905222046844
253,5979459,0.17131117690369685
254,5979462,0.13029744028760332
255,5979463,0.2548040009668532
256,5979464,0.21245465191659824
257,5979475,0.06527631493181225
258,5979480,0.06524431595926185
259,5979483,0.03216021218550722
260,5979493,0.14944454616676106
261,5979503,0.029595143346490542
262,5979506,0.1467902129491284
263,5979509,0.2074749684904755
264,5979514,0.1403465325965309
265,5979528,0.18827157066404748
266,5979537,0.05097870882916835
267,5979544,0.13673988622157995
268,5979547,0.04583616254353626
269,5979549,0.035518326158966516
270,5979551,0.27046036518216393
271,5979562,0.044218648212469354
272,5979572,0.10150543247307585
273,5979575,0.36809843659009445
274,5979576,0.037897731267938745
275,5979578,0.11957881638259822
276,5979579,0.2375634614441727
277,5979586,0.0730748627559913
278,5979590,0.04186383586986754
279,5979593,0.1327034187246662
280,5979597,0.04367011123703133
281,5979598,0.011545134708630916
282,5979602,0.07361436751411786
283,5979604,0.01989538162140192
284,5979613,0.18116556649136684
285,5979622,0.28758552201523974
286,5979630,0.3127101711761081
287,5979636,0.04187739683784548
288,5979647,0.08686761461706943
289,5979648,0.052509460979128376
290,5979652,0.0896303820200833
291,5979658,0.043718549426176555
292,5979659,0.18544337147032647
293,5979668,0.037895763744780896
294,5979672,0.03607578174479222
295,5979673,0.2292539080945879
296,5979674,0.2571557125254448
297,5979678,0.1259194396999966
298,5979679,0.06434982696588563
299,5979684,0.03725405612807294
300,5979690,0.37854147006980177
301,5979691,0.2418201422336198
302,5979693,0.004555102455148137
303,5979706,0.03566731880009116
304,5979724,0.1663456808189152
305,5979727,0.07647948822086233
306,5979729,0.03208146535448585
307,5979730,0.2818206974969803
308,5979731,0.294512637306694
309,5979733,0.0474252138907009
310,5979734,0.2961326518416706
311,5979744,0.22220129103419498
312,5979753,0.3627584694421894
313,5979757,0.09273860690085335
314,5979758,0.177237887039168
315,5979759,0.05822668215995491
316,5979760,0.18476110649652291
317,5979761,0.17106637483199189
318,5979763,0.087989960473018
319,5979765,0.0199051203568846
320,5979767,0.08171353920616008
321,5979772,0.004401314428277647
322,5979790,0.12653407635618455
323,5979797,0.0704908489230646
324,5979805,0.09890044678753716
325,5979806,0.12731273341995608
326,5979812,0.09223145676451394
327,5979813,0.1003767608046127
328,5979816,0.07133469394532732
329,5979822,0.16144805877571655
330,5979825,0.3188396241793851
331,5979829,0.07025291659328546
332,5979830,0.13163474284874266
333,5979838,0.27365640993669127
334,5979840,0.3426075045568081
335,5979842,0.18504451642472658
336,5979846,0.05844323182155421
337,5979855,0.022524764429827954
338,5979857,0.20220080102797378
339,5979860,0.00620510492923829
340,5979864,0.1739593903060058
341,5979868,0.026011721696204883
342,5979871,0.06774164427793174
343,5979892,0.3245386267987853
344,5979897,0.10372912743404995
345,5979899,0.03567119280112552
346,5979900,0.042814680235105394
347,5979901,0.20581412817342107
348,5979905,0.2958410250409483
349,5979919,0.1461322637529081
350,5979926,0.2237651393724358
351,5979934,0.014019832006986253
352,5979938,0.2033230020121788
353,5979942,0.11452030089479924
354,5979945,0.010398564388400594
355,5979947,0.18331912965655425
356,5979959,0.01824994862155441
357,5979964,0.05015375394002913
358,5979976,0.14940271287436524
359,5979981,0.10116270011393273
360,5979982,0.22078990649694313
361,5979989,0.0030583091320431424
362,5979991,0.1651940346245117
363,5979998,0.24368073346109131
364,5980015,0.08068524286271367
365,5980018,0.1262696029599343
366,5980023,0.041481103427147045
367,5980025,0.3626130682399065
368,5980027,0.030473941056274496
369,5980031,0.027742977775431367
370,5980038,0.1312078200934055
371,5980039,0.15454963368201202
372,5980040,0.2833267717517632
373,5980041,0.3079171781115567
374,5980049,0.12302867561367768
375,5980058,0.10082042566044254
376,5980059,0.22338759311486847
377,5980060,0.03210709748540092
378,5980061,0.02020068179652981
379,5980073,0.22101340366596625
380,5980080,0.02901307398133416
381,5980082,0.3795574966164288
382,5980088,0.27425145740674134
383,5980091,0.07978741682011616
384,5980096,0.14829797285613155
385,5980113,0.08015364283814805
386,5980117,0.16398067393062543
387,5980125,0.22466163372399497
388,5980128,0.13161394692899775
389,5980145,0.03858842836651168
390,5980160,0.12010671713850052
391,5980161,0.22703798922808913
392,5980171,0.22458709972117982
393,5980184,0.14119765996619027
394,5980185,0.09289073984906838
395,5980197,0.14848862434114332
396,5980210,0.013166217981220729
397,5980214,0.12497856775244603
398,5980217,0.24989403056823373
399,5980221,0.009590909360830924
400,5980229,0.3357718892865655
401,5980247,0.07463267640771507
402,5980259,0.061247500565542005
403,5980263,0.12670533560088584
404,5980273,0.05668150072818897
405,5980274,0.08081000853671615
406,5980281,0.06612418181725217
407,5980304,0.0903388769181998
408,5980307,0.11241859272707586
409,5980309,0.05739141065624741
410,5980315,0.08528837031212923
411,5980318,0.053216797128674456
412,5980325,0.1124932178394962
413,5980328,0.20143626767725573
414,5980335,0.0556947793003192
415,5980347,0.11804763391015084
416,5980351,0.0019116373484999458
417,5980377,0.03566374119291531
418,5980379,0.010481828721429111
419,5980386,0.14798466379927522
420,5980387,0.2055464510454892
421,5980402,0.26024381863157253
422,5980406,0.06263972265933718
423,5980409,0.2507837817215053
424,5980416,0.2769124381364507
425,5980418,0.09080423359076806
426,5980428,0.3033855759873508
427,5980431,0.14229350696360238
428,5980438,0.4332921112630973
429,5980442,0.11552161997033705
430,5980443,0.4223829133330338
431,5980448,0.04652710577346931
432,5980449,0.1378352063153422
433,5980454,0.030553941325277452
434,5980457,0.018086912717728918
435,5980486,0.007972745955385689
436,5980489,0.01931044456503289
437,5980496,0.16142372717286804
438,5980497,0.2367644283275877
439,5980507,0.14035960469958064
440,5980518,0.11628736304506126
441,5980529,0.06698378313390503
442,5980541,0.16598544786887262
443,5980556,0.00780243158951428
444,5980566,0.06102901275385346
445,5980569,0.2323250896989989
446,5980570,0.06761673851248792
447,5980584,0.12150681658638748
448,5980585,0.05998917105247181
449,5980589,0.21243748337896892
450,5980590,0.03908750839382729
451,5980592,0.07106082780037846
452,5980594,0.15164814316235675
453,5980603,0.09228255117612355
454,5980611,0.03477250143509918
455,5980621,0.054900702470185206
456,5980632,0.11964470050555275
457,5980633,0.057094732981511034
458,5980651,0.08167000622618192
459,5980657,0.09636181187642488
460,5980676,0.04159307728283072
461,5980678,0.046655726043434785
462,5980686,0.1169895330256148
463,5980699,0.1410070906195859
464,5980700,0.11357380765930594
465,5980713,0.10719634995129027
466,5980715,0.011997380548172747
467,5980723,0.04704172832728281
468,5980724,0.2512781955915676
469,5980725,0.2769905646767556
470,5980728,0.2659793370342751
471,5980730,0.029015597679362206
472,5980732,0.0068067793057977445
473,5980736,0.14986556197971515
474,5980740,0.16003277822767037
475,5980753,0.16733997771377862
476,5980757,0.03608246052168895
477,5980763,0.10981566595816245
478,5980773,0.032581854269976444
479,5980780,0.07067299141276047
480,5980782,0.037800892317280683
481,5980788,0.09479298265896662
482,5980789,0.30395685769187536
483,5980793,0.06688754317714107
484,5980799,0.029369886848796378
485,5980804,0.10249555337795847
486,5980805,0.07121039732378899
487,5980811,0.01211892088812632
488,5980813,0.09496610906216083
489,5980817,0.18590323449723778
490,5980835,0.24320935902591923
491,5980836,0.1942255703082332
492,5980838,0.13441795928976583
493,5980839,0.4082696383744444
494,5980850,0.05268131413187689
495,5980866,0.05150195378152516
496,5980888,0.04540865991551405
497,5980895,0.06017228689911463
498,5980920,0.06554244182051128
499,5980926,0.08924893029296532
500,5980929,0.01852303237458526
501,5980930,0.34800418282765944
502,5980931,0.1847449112139924
503,5980935,0.07890521365252089
504,5980941,0.23994915463248256
505,5980942,0.11093415443144515
506,5980965,0.09516529533575113
507,5980973,0.05602394033777659
508,5980988,0.12015870246310503
509,5980993,0.04398613485509645
510,5980995,0.18876244706110315
511,5980998,0.0499395082277672
512,5980999,0.10740728878050279
513,5981000,0.23093826208669166
514,5981009,0.0021539025817661497
515,5981010,0.13378858011416625
516,5981024,0.32940617089191315
517,5981026,0.16120959895288067
518,5981028,0.25257121624292656
519,5981032,0.568148263365403
520,5981033,0.12971601342661992
521,5981035,0.26216631373734917
522,5981038,0.2974157708632422
523,5981039,0.10550237870317722
524,5981047,0.03257790240159585
525,5981056,0.051175658055970456
526,5981061,0.15150904926246844
527,5981062,0.03239098502987342
528,5981071,0.1661501798804744
529,5981084,0.1867897808201797
530,5981087,0.2081691627458717
531,5981088,0.1370430043125544
532,5981094,0.13589132606022764
533,5981101,0.07402243628330187
534,5981104,0.002222011302353379
535,5981105,0.04807962062991589
536,5981108,0.1838535180206279
537,5981110,0.1132573242438365
538,5981115,0.35025223319114507
539,5981121,0.0351478930898304
540,5981122,0.19195448787316613
541,5981131,0.18695318939900324
542,5981134,0.10173105418061124
543,5981135,0.2391304474046493
544,5981137,0.022718209340194563
545,5981139,0.0008443888498256295
546,5981141,0.061169839396047004
547,5981153,0.06603545689328968
548,5981155,0.0612677423040161
549,5981158,0.03620945945897702
550,5981163,0.011031730442628389
551,5981167,0.20092895395535645
552,5981176,0.1034171351379183
553,5981177,0.37675398268119353
554,5981182,0.33792967951901765
555,5981186,0.20171541638482385
556,5981190,0.037451357322457454
557,5981195,0.25044144374157556
558,5981197,0.003811123978661648
559,5981202,0.08002950791041831
560,5981210,0.0927519428522796
561,5981211,0.5250190776935422
562,5981217,0.13020836150430715
563,5981219,0.1067035081265244
564,5981222,0.007852362472251255
565,5981235,0.15012174393204425
566,5981237,0.03550926178188366
567,5981238,0.12064333030390317
568,5981240,0.09607701928174713
569,5981241,0.3330366969448581
570,5981245,0.1896699210351229
571,5981249,0.36622078744151815
572,5981255,0.05161506826136998
573,5981258,0.2780147881815889
574,5981267,0.45148306183812903
575,5981269,0.09946115219832988
576,5981280,0.22518062144291515
577,5981287,0.05159338222173353
578,5981293,0.004639973983643694
579,5981304,0.1980622044507779
580,5981305,0.13824384181680072
581,5981308,0.2417912815745603
582,5981309,0.004703947335978175
583,5981310,0.03361115613014121
584,5981315,0.16865165461235998
585,5981317,0.06217951822224764
586,5981322,0.4990555899791948
587,5981325,0.1937385568672489
588,5981327,0.026966318502837785
589,5981328,0.2317351839070232
590,5981330,0.15554224124300087
591,5981342,0.09532349392975847
592,5981344,0.10308707840716377
593,5981345,0.23696290798115843
594,5981346,0.2180923827063102
595,5981351,0.12016017424558471
596,5981355,0.0877787112947507
597,5981362,0.13613158026005706
598,5981366,0.036593872773615484
599,5981386,0.002426988226548257
600,5981387,0.2714855250020224
601,5981388,0.07875299677599534
602,5981390,0.1257400562785883
603,5981391,0.2321951140401802
604,5981394,0.20840411068526707
605,5981400,0.09547314091312242
606,5981409,0.058592771971896156
607,5981411,0.28231976318338925
608,5981415,0.13026084903794694
609,5981416,0.36428015422466753
610,5981424,0.062386506972982654
611,5981427,0.05782031507195272
612,5981430,0.16045135278654865
613,5981440,0.17598185500707808
614,5981441,0.13709667439442755
615,5981444,0.035438943495825596
616,5981454,0.3818080704742459
617,5981456,0.13600576854945642
618,5981459,0.02782723727147045
619,5981465,0.05112694057889399
620,5981469,0.027893929172212686
621,5981472,0.17688996460952094
622,5981473,0.2396960912830284
623,5981475,0.0792354160481224
624,5981477,0.08701100836572183
625,5981479,0.020367052959673584
626,5981484,0.055091545225770595
627,5981490,0.05475351854696079
628,5981495,0.07140443325365181
629,5981505,0.12883170941832717
630,5981510,0.03080619799559176
631,5981513,0.07275607050903415
632,5981525,0.08559855509085676
633,5981526,0.2955007103399146
634,5981543,0.07946779966776175
635,5981545,0.2881602046811356
636,5981547,0.166129461420683
637,5981552,0.00587420836277285
638,5981553,0.06666375368162436
639,5981554,0.024223004669278052
640,5981566,0.12424535901587852
641,5981572,0.16410543014587162
642,5981574,0.05376843000597237
643,5981587,0.062491494489417675
644,5981590,0.11430645464759763
645,5981598,0.0024836102334892447
646,5981624,0.1816178067575031
647,5981627,0.10712605436624734
648,5981630,0.04122437296880099
649,5981632,0.14571263648537822
650,5981634,0.11225436512180523
651,5981636,0.10396911878230253
652,5981638,0.09602935740187334
653,5981639,0.09426196897544312
654,5981648,0.05709533824006579
655,5981650,0.014955880985625402
656,5981665,0.12538757104675213
657,5981666,0.10064011070431134
658,5981670,0.052239532463501576
659,5981672,0.22117242427681982
660,5981673,0.16298957031188774
661,5981683,0.12493092031532722
662,5981685,0.09400349342748451
663,5981692,0.4152057055347058
664,5981700,0.1444499048671277
665,5981709,0.26014574457103856
666,5981720,0.3080737423343242
667,5981723,0.22782861829062906
668,5981745,0.0013995573083788989
669,5981747,0.35828052474700517
670,5981752,0.08161104322798168
671,5981754,0.08997846834083474
672,5981757,0.06637261426147176
673,5981769,0.12819443238491662
674,5981777,0.1403708002872294
675,5981781,0.06928517063104221
676,5981784,0.17502926366047633
677,5981788,0.09041692599855113
678,5981813,0.03050013424421023
679,5981817,0.042770522875363454
680,5981820,0.1889879731842759
681,5981824,0.15172550633010426
682,5981829,0.043359177324805154
683,5981832,0.047003344694232375
684,5981844,0.0568486936026344
685,5981852,0.024325335170145335
686,5981856,0.09916631609252032
687,5981857,0.05505591309400266
688,5981858,0.047842800853573585
689,5981859,0.12790008245918066
690,5981868,0.5752735398049615
691,5981872,0.026956155018273288
692,5981875,0.12246139884841717
693,5981889,0.10559386737388124
694,5981899,0.043609060538544214
695,5981918,0.029975056083035002
696,5981935,0.07245028694053542
697,5981936,0.006496572721006655
698,5981937,0.036599963521415174
699,5981940,0.03710098318317844
700,5981943,0.05549781215280426
701,5981947,0.087520887506025
702,5981960,0.01756082436138123
703,5981961,0.4945512499842344
704,5981965,0.3772039432852141
705,5981968,0.5499203470758136
706,5981971,0.24827545197431133
707,5981976,0.10403875613975544
708,5981986,0.27732345992935054
709,5981989,0.09574879476301129
710,5982003,0.049790239594655075
711,5982008,0.0380102950444707
712,5982009,0.26092984998028496
713,5982012,0.050323335994466804
714,5982014,0.02672869652211335
715,5982015,0.13799925908639368
716,5982019,0.08930092228962337
717,5982029,0.009333452368153111
718,5982031,0.019702133656862665
719,5982033,0.22239915308190378
720,5982034,0.5580800831844213
721,5982036,0.1666072174241078
722,5982041,0.017142860736311556
723,5982042,0.048687442303116425
724,5982052,0.07562701870460865
725,5982054,0.1269297021823848
726,5982064,0.06148565034486776
727,5982070,0.05129150033928291
728,5982078,0.07371406848073475
729,5982082,0.2869143721787324
730,5982086,0.12881467519503723
731,5982095,0.28411828704884406
732,5982101,0.027989214689542283
733,5982107,0.5928980904923654
734,5982111,0.14336914637591128
735,5982114,0.009070358953522428
736,5982115,0.3180832309324875
737,5982123,0.3081181047963054
738,5982124,0.11375414830685139
739,5982131,0.04443625147767187
740,5982143,0.008836163931128242
741,5982144,0.018879721179567696
742,5982156,0.24799959959238846
743,5982162,0.11461854242624374
744,5982163,0.1906007176173148
745,5982168,0.05936493754214564
746,5982174,0.09918519965543848
747,5982182,0.04230155873499201
748,5982183,0.0786089682938714
749,5982189,0.1314096140951826
750,5982195,0.04180922101101262
751,5982198,0.007959172640100477
752,5982200,0.0936056797400288
753,5982204,0.19062109834858246
754,5982225,0.39174241781743974
755,5982237,0.04088411969875905
756,5982239,0.12333332492452419
757,5982243,0.15097551118966182
758,5982246,0.015749058135263335
759,5982247,0.009874779879542089
760,5982251,0.055316651278315566
761,5982253,0.16851596317988382
762,5982259,0.037283835079596525
763,5982273,0.1722986975455495
764,5982275,0.12036344948859778
765,5982293,0.1237409046250836
766,5982295,0.19823791319628914
767,5982296,0.0986957316162712
768,5982298,0.11865845590084856
769,5982302,0.028356683588151518
770,5982303,0.031146982745889364
771,5982308,0.18161464275259784
772,5982309,0.03988674492459683
773,5982311,0.1597977630801812
774,5982315,0.04738061774651506
775,5982325,0.20372531039877823
776,5982326,0.06002920518757184
777,5982327,0.2645023985355876
778,5982331,0.18362433713587042
779,5982352,0.1856986669844182
780,5982364,0.26314075680459464
781,5982365,0.06310111889972009
782,5982366,0.06619524545330638
783,5982370,0.052742318431534055
784,5982371,0.2498274229013467
785,5982373,0.07281714301358484
786,5982375,0.005418936616167729
787,5982379,0.24626005674769483
788,5982380,0.1333566999737301
789,5982384,0.13913406002893683
790,5982388,0.03491968615142691
791,5982391,0.20457603472357114
792,5982393,0.048045027171437486
793,5982395,0.02390884253445203
794,5982398,0.026058120781189017
795,5982399,0.14237355641813804
796,5982406,0.03917845612551939
797,5982407,0.13746368717728694
798,5982414,0.13062427994256914
799,5982426,0.1994632572394512
800,5982433,0.2474559178474814
801,5982439,0.18287766580239048
802,5982443,0.013492807131917028
803,5982444,0.00861057448521244
804,5982445,0.04705220106225409
805,5982449,0.14751909236201494
806,5982452,0.03835352393739528
807,5982457,0.2851552487117057
808,5982461,0.0967772707209791
809,5982466,0.3722095043011173
810,5982472,0.1514222387907804
811,5982475,0.03759739573937028
812,5982483,0.11436738307350804
813,5982490,0.04867002305752113
814,5982498,0.08611743976025733
815,5982499,0.10847431793787925
816,5982500,0.02536987130320094
817,5982520,0.028343299651688632
818,5982521,0.23365815951761965
819,5982523,0.04028888584028584
820,5982527,0.17250226332515314
821,5982535,0.28323703931748295
822,5982536,0.03047796102770043
823,5982545,0.11136179715090874
824,5982561,0.06756190620408643
825,5982562,0.1279659685757347
826,5982565,0.054940225039341935
827,5982569,0.16619036047352476
828,5982575,0.19875146601568955
829,5982580,0.17141476731090274
830,5982594,0.12317695943748708
831,5982616,0.17235763127252932
832,5982619,0.13687575090206863
833,5982624,0.06623552671656623
834,5982636,0.09437963500881777
835,5982638,0.23654878471299334
836,5982639,0.2040527828954645
837,5982642,0.1550101947651381
838,5982655,0.03189598282516946
839,5982660,0.11546069990453496
840,5982661,0.25088441432469333
841,5982668,0.10210023232740734
842,5982671,0.0475210286108244
843,5982676,0.03161319717488139
844,5982677,0.33064772166996165
845,5982682,0.0706336372094658
846,5982684,0.33498423515565295
847,5982695,0.009287611451638656
848,5982697,0.0567656372603962
849,5982699,0.07652040789924809
850,5982702,0.06998016011322247
851,5982705,0.16808911399914936
852,5982706,0.006833429300738501
853,5982709,0.02734470260251657
854,5982710,0.0814094004644572
855,5982721,0.06929936822424303
856,5982734,0.25999328077004963
857,5982737,0.22154824904074127
858,5982747,0.2841478107157958
859,5982750,0.1550216596727207
860,5982752,0.03245139084487753
861,5982758,0.02033436817636758
862,5982762,0.021806216765519734
863,5982770,0.02306343114214668
864,5982771,0.0869417513521202
865,5982772,0.005112100237169115
866,5982779,0.10365750383962298
867,5982782,0.23469048350134517
868,5982791,0.15616498136848012
869,5982802,0.02889813506017208
870,5982807,0.035997195508931476
871,5982809,0.08831773365630614
872,5982814,0.25426117429351536
873,5982815,0.032632510690245434
874,5982816,0.03462675125563289
875,5982824,0.1781522329524093
876,5982825,0.12719837327283112
877,5982829,0.15551835121129914
878,5982836,0.15596661033783443
879,5982839,0.49428259561400495
880,5982843,0.15866840082066025
881,5982854,0.035400990388958956
882,5982861,0.4471693364899551
883,5982865,0.05369067982232001
884,5982870,0.12265539794005455
885,5982878,0.24716111868174548
886,5982880,0.08601163022697605
887,5982884,0.13845622106182484
888,5982899,0.1592698037818381
889,5982909,0.060232215585408595
890,5982914,0.28472245943201735
891,5982935,0.04232765444681381
892,5982949,0.23156665535434057
893,5982955,0.1606443217687012
894,5982963,0.2826621257560852
895,5982970,0.18900863478968133
896,5982972,0.49661744231196814
897,5982976,0.06148950852063691
898,5982989,0.04486156644813504
899,5982990,0.13258810135140406
900,5982991,0.03690702103161473
901,5982998,0.13753436310618117
902,5982999,0.05511478170833634
903,5983002,0.052154405650434214
904,5983011,0.053003062189252534
905,5983013,0.025756260806650205
906,5983016,0.10359978282704856
907,5983018,0.17686112884877245
908,5983019,0.2784003895160182
909,5983033,0.06745641637676796
910,5983044,0.2604352289125357
911,5983053,0.07263280887913104
912,5983055,0.24392446758828626
913,5983058,0.5190019097899551
914,5983061,0.14851250770079144
915,5983064,0.23027935755608547
916,5983068,0.10540852782455722
917,5983069,0.03629273445125796
918,5983073,0.42621749034885625
919,5983081,0.06712978849609494
920,5983085,0.216873240922424
921,5983087,0.23309811133761715
922,5983091,0.2605890008085963
923,5983092,0.035812647119026646
924,5983094,0.2897840641496226
925,5983099,0.15044817317883502
926,5983107,0.09889238493677355
927,5983108,0.042799924575283144
928,5983113,0.26797758253892656
929,5983123,0.46133019934642255
930,5983131,0.03326558156750336
931,5983136,0.15752038878227398
